AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2
Institutional_Ownership,88.4,86.8,87.3,86.5,89.7,89.0,88.4,95.6,96.5
Net_Insider_Purchases,9.0,-33.0,-20.0,3.0,7.0,6.0,6.0,8.0,9.0
No_of_Employees,93.0,86.0,86.0,78.0,78.0,78.0,78.0,72.0,72.0
No_of_Institutions,569.0,601.0,608.0,561.0,536.0,511.0,514.0,460.0,447.0
