AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,86.9,79.5
Net_Insider_Purchases,0.0,0.0
No_of_Employees,,
No_of_Institutions,59.0,48.0
