AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.0,0.2,0.2
Institutional_Ownership,95.3,94.6,94.6
Net_Insider_Purchases,-188.0,1.0,1.0
No_of_Employees,2195.0,2309.0,2309.0
No_of_Institutions,217.0,183.0,176.0
