AAII_KEY_STATISTICS_DATA,09/30/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,4.9,
Net_Insider_Purchases,0.0,0.0
No_of_Employees,10.0,10.0
No_of_Institutions,10.0,
