AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,41.5,50.3
Net_Insider_Purchases,0.0,0.0
No_of_Employees,24.0,25.0
No_of_Institutions,68.0,76.0
