AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021
Insider_Ownership,16.1,0.0
Institutional_Ownership,,
Net_Insider_Purchases,2032.0,4363.0
No_of_Employees,1408.0,
No_of_Institutions,35.0,56.0
