AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,0.7,1.8,1.9,28.2
Institutional_Ownership,3.8,3.5,3.5,3.7,4.6,4.5,9.4
Net_Insider_Purchases,0.0,0.0,0.0,93.0,-252.0,-293.0,-384.0
No_of_Employees,145.0,169.0,169.0,123.0,123.0,123.0,185.0
No_of_Institutions,18.0,19.0,18.0,21.0,22.0,22.0,20.0
