AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,78.2,77.6
Institutional_Ownership,,
Net_Insider_Purchases,7830.0,0.0
No_of_Employees,12.0,4.0
No_of_Institutions,,
