AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,03/31/2022,09/30/2021,06/30/2020
Insider_Ownership,0.4,0.4,2.4,4.0,9.9
Institutional_Ownership,83.7,83.1,75.1,0.0,37.1
Net_Insider_Purchases,-23.0,-474.0,2624.0,-36056.0,-2036.0
No_of_Employees,395.0,400.0,400.0,418.0,493.0
No_of_Institutions,139.0,135.0,84.0,0.0,139.0
