AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,12/31/2020,09/30/2020,03/31/2020
Insider_Ownership,,16.5,19.3,,,
Institutional_Ownership,0.6,0.6,0.6,0.6,0.6,0.6
Net_Insider_Purchases,0.0,30203.0,53953.0,0.0,0.0,0.0
No_of_Employees,3.0,3.0,3.0,3.0,3.0,3.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,1.0
