AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,1.4,29.7,29.5,28.6,28.6
Institutional_Ownership,38.7,42.0,34.8,31.3,1.6
Net_Insider_Purchases,220.0,-115.0,-548.0,83808.0,83798.0
No_of_Employees,1535.0,1359.0,1359.0,,
No_of_Institutions,155.0,148.0,127.0,81.0,49.0
