AAII_KEY_STATISTICS_DATA,03/28/2023,06/28/2022,03/29/2022,09/28/2021,06/29/2021,03/30/2021,12/29/2020,09/29/2020,06/30/2020
Insider_Ownership,0.3,0.3,0.4,0.1,4.6,4.7,4.8,5.1,5.5
Institutional_Ownership,,,96.2,95.7,93.0,92.7,95.5,93.8,95.7
Net_Insider_Purchases,-69.0,-8.0,55.0,1.0,-104.0,-102.0,-642.0,-525.0,-252.0
No_of_Employees,82000.0,73300.0,73300.0,2666.0,2666.0,2666.0,2666.0,2526.0,2526.0
No_of_Institutions,484.0,448.0,475.0,442.0,443.0,425.0,423.0,413.0,403.0
