AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022
Insider_Ownership,0.1,15.7
Institutional_Ownership,15.3,15.8
Net_Insider_Purchases,0.0,87.0
No_of_Employees,332.0,188.0
No_of_Institutions,89.0,82.0
