AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,11.4,8.8,0.9,1.5,3.5,10.8,1.3
Institutional_Ownership,38.2,37.6,34.9,33.1,30.2,28.6,28.8
Net_Insider_Purchases,-3685.0,-3684.0,8.0,52.0,327.0,299.0,-25.0
No_of_Employees,4500.0,4500.0,4300.0,4300.0,4300.0,5000.0,5000.0
No_of_Institutions,28.0,25.0,23.0,22.0,23.0,22.0,24.0
