AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,06/30/2020
Insider_Ownership,5.0,,
Institutional_Ownership,,,
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,11.0,11.0,8.0
No_of_Institutions,,,
