AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.0,1.3,1.3
Institutional_Ownership,56.2,67.8,68.1
Net_Insider_Purchases,-49.0,9.0,440.0
No_of_Employees,124.0,155.0,155.0
No_of_Institutions,40.0,80.0,90.0
