AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,0.5,0.7,0.9,0.9,0.9,0.9,1.1,1.1
Institutional_Ownership,,,,,,99.8,,,
Net_Insider_Purchases,17.0,38.0,50.0,-29.0,-17.0,-4.0,-71.0,-20.0,-9.0
No_of_Employees,29100.0,25800.0,25800.0,26800.0,26800.0,26800.0,26800.0,33800.0,33800.0
No_of_Institutions,432.0,464.0,499.0,494.0,485.0,493.0,499.0,501.0,486.0
