AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.2,5.2,5.7,4.7,1.8,1.8
Institutional_Ownership,25.2,37.6,22.1,22.1,37.7,43.2
Net_Insider_Purchases,-1772.0,495.0,503.0,11.0,-6.0,-6.0
No_of_Employees,428.0,428.0,428.0,428.0,519.0,519.0
No_of_Institutions,45.0,56.0,49.0,49.0,60.0,61.0
