AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021
Insider_Ownership,,,
Institutional_Ownership,39.1,31.8,43.2
Net_Insider_Purchases,,,
No_of_Employees,1158.0,1158.0,883.0
No_of_Institutions,190.0,166.0,151.0
