AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,2.7,3.3,3.9,4.5,4.4
Institutional_Ownership,99.3,,92.0,69.1,64.1
Net_Insider_Purchases,-1871.0,-3125.0,7.0,12240.0,12218.0
No_of_Employees,914.0,788.0,788.0,380.0,380.0
No_of_Institutions,216.0,164.0,163.0,108.0,99.0
