AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.5,0.5,0.7,0.7,0.9,0.9
Institutional_Ownership,98.2,96.7,96.6,95.6,96.2,93.3,92.5
Net_Insider_Purchases,442.0,172.0,-470.0,-418.0,-11387.0,-53037.0,-53134.0
No_of_Employees,3600.0,2779.0,2779.0,2779.0,2243.0,2243.0,2243.0
No_of_Institutions,589.0,593.0,561.0,553.0,549.0,426.0,401.0
