AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,6.2,5.8,5.8,5.7,5.7
Institutional_Ownership,45.2,54.7,47.0,42.3,17.2
Net_Insider_Purchases,-15823.0,-13774.0,-4203.0,41491.0,41430.0
No_of_Employees,701.0,639.0,639.0,,
No_of_Institutions,149.0,127.0,89.0,56.0,65.0
