AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022
Insider_Ownership,0.0,0.0
Institutional_Ownership,86.8,84.3
Net_Insider_Purchases,0.0,0.0
No_of_Employees,,
No_of_Institutions,64.0,60.0
