AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,15.4,16.4,8.4,10.5,15.9,14.3,8.9,13.4,13.5
Institutional_Ownership,47.6,49.9,54.6,53.1,52.5,54.9,55.1,54.4,54.4
Net_Insider_Purchases,-22.0,175.0,-27.0,95.0,68.0,-73.0,-56.0,250.0,252.0
No_of_Employees,7100.0,6900.0,6900.0,6500.0,6500.0,6500.0,6500.0,7100.0,7100.0
No_of_Institutions,76.0,94.0,106.0,107.0,112.0,121.0,115.0,119.0,122.0
