AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,6.6,18.9,23.4,25.9,32.4,22.5
Net_Insider_Purchases,,,,,,
No_of_Employees,4381.0,4381.0,6927.0,6927.0,6927.0,8423.0
No_of_Institutions,45.0,62.0,77.0,83.0,92.0,161.0
