AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,3.5,8.5,9.5,3.0,1.2
Institutional_Ownership,45.8,44.9,45.1,43.8,40.0
Net_Insider_Purchases,-135.0,218.0,4308.0,879.0,-4.0
No_of_Employees,83.0,83.0,83.0,83.0,108.0
No_of_Institutions,96.0,100.0,94.0,84.0,77.0
