AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,0.8,1.4,1.3,0.3,1.4,1.5
Institutional_Ownership,,,98.1,99.8,99.9,0.0
Net_Insider_Purchases,-20.0,-71.0,-49.0,-25.0,234.0,326.0
No_of_Employees,5500.0,5000.0,5000.0,3497.0,3497.0,3497.0
No_of_Institutions,139.0,131.0,110.0,86.0,87.0,0.0
