AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,12/31/2020,08/31/2020
Insider_Ownership,0.3,,,27.4
Institutional_Ownership,10.3,12.6,18.6,6.4
Net_Insider_Purchases,50.0,0.0,0.0,-1541.0
No_of_Employees,5.0,5.0,5.0,
No_of_Institutions,13.0,19.0,13.0,10.0
