AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,2.7,2.6,1.6,2.4,1.7,1.9,1.1,1.1
Institutional_Ownership,58.6,69.5,69.0,62.8,58.0,54.0,57.7,34.7,26.9
Net_Insider_Purchases,,20.0,135.0,21.0,-7.0,57.0,85.0,346.0,346.0
No_of_Employees,1222.0,14250.0,14250.0,13150.0,13150.0,13150.0,13150.0,14300.0,14300.0
No_of_Institutions,199.0,190.0,185.0,152.0,112.0,106.0,109.0,77.0,73.0
