AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,60.2,60.1,60.1,60.6,61.4,61.3,63.3,63.7
Net_Insider_Purchases,37.0,180.0,27.0,38.0,226.0,177.0,131.0,182.0
No_of_Employees,6000.0,6000.0,7100.0,7100.0,7100.0,7100.0,7300.0,7300.0
No_of_Institutions,2202.0,2301.0,2099.0,2132.0,2150.0,2034.0,1953.0,1969.0
