AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.6,1.4,1.2,1.5,1.5,1.2,1.3
Institutional_Ownership,89.1,84.0,87.0,87.8,84.9,81.5,81.5
Net_Insider_Purchases,138.0,70.0,46.0,107.0,96.0,9.0,23.0
No_of_Employees,510.0,510.0,514.0,514.0,487.0,487.0,487.0
No_of_Institutions,328.0,318.0,309.0,323.0,317.0,324.0,324.0
