AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,0.0,6.5
Institutional_Ownership,76.2,76.2
Net_Insider_Purchases,0.0,0.0
No_of_Employees,,
No_of_Institutions,46.0,43.0
