AAII_KEY_STATISTICS_DATA,07/31/2021,04/30/2021,01/31/2021,07/31/2020
Insider_Ownership,1.2,1.3,1.4,0.5
Institutional_Ownership,85.3,82.7,80.3,81.8
Net_Insider_Purchases,27.0,37.0,13.0,11.0
No_of_Employees,1290.0,1290.0,1290.0,1362.0
No_of_Institutions,282.0,261.0,253.0,226.0
