AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.2,,0.0,1.0,1.0,,0.2
Institutional_Ownership,47.9,50.1,51.1,53.8,54.4,55.4,58.9,60.1
Net_Insider_Purchases,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
No_of_Employees,,,,,,,,
No_of_Institutions,224.0,238.0,209.0,207.0,204.0,209.0,206.0,201.0
