AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,0.0,,0.1,15.2
Institutional_Ownership,7.8,7.0,7.0,4.5
Net_Insider_Purchases,0.0,0.0,-3032.0,4784.0
No_of_Employees,34.0,27.0,24.0,24.0
No_of_Institutions,20.0,20.0,20.0,12.0
