AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,1.6,0.0,0.1,1.2,1.2,0.7,0.7
Institutional_Ownership,95.2,94.8,94.0,96.1,96.2,96.9,96.9,96.6
Net_Insider_Purchases,-6182.0,-1590.0,7.0,3.0,289.0,289.0,980.0,980.0
No_of_Employees,1224.0,1224.0,347.0,347.0,347.0,347.0,355.0,355.0
No_of_Institutions,229.0,203.0,168.0,172.0,171.0,150.0,162.0,166.0
