AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,0.0,0.0,1.1,0.2,,,
Institutional_Ownership,5.0,5.2,5.7,0.3,0.0,0.1,0.0
Net_Insider_Purchases,0.0,0.0,82.0,-71.0,0.0,0.0,0.0
No_of_Employees,44.0,44.0,44.0,44.0,44.0,24.0,24.0
No_of_Institutions,32.0,29.0,33.0,15.0,1.0,2.0,1.0
