AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,8.5,0.8,0.7
Institutional_Ownership,15.3,9.9,7.3
Net_Insider_Purchases,1837.0,55.0,43.0
No_of_Employees,120.0,53.0,53.0
No_of_Institutions,56.0,28.0,20.0
