AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021
Insider_Ownership,2.9,4.1
Institutional_Ownership,3.6,4.8
Net_Insider_Purchases,915.0,635.0
No_of_Employees,2.0,2.0
No_of_Institutions,24.0,21.0
