AAII_KEY_STATISTICS_DATA,07/03/2022,04/03/2022,10/03/2021,07/04/2021,04/04/2021,12/31/2020,09/27/2020,06/28/2020
Insider_Ownership,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Institutional_Ownership,19.7,19.7,18.6,19.2,18.7,18.7,18.9,18.8
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,32627.0,30861.0,29025.0,27777.0,27248.0,26614.0,24749.0,24330.0
No_of_Institutions,1121.0,1173.0,1086.0,1018.0,926.0,817.0,698.0,676.0
