AAII_KEY_STATISTICS_DATA,04/01/2022,12/31/2021,10/01/2021,07/02/2021,04/02/2021,01/01/2021,07/03/2020
Insider_Ownership,0.3,0.0,0.3,0.3,0.3,0.1,0.3
Institutional_Ownership,87.7,82.4,85.5,83.8,91.7,92.3,87.8
Net_Insider_Purchases,23.0,-2051.0,-1810.0,-5757.0,-14511.0,-8801.0,200.0
No_of_Employees,40000.0,40000.0,40000.0,40000.0,42000.0,42000.0,42000.0
No_of_Institutions,1049.0,1039.0,1013.0,988.0,999.0,980.0,917.0
