AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,83.5,71.0,
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,52.0,49.0,41.0
