AAII_KEY_STATISTICS_DATA,12/31/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,33.0,41.6
Net_Insider_Purchases,,
No_of_Employees,516.0,494.0
No_of_Institutions,58.0,69.0
