AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021
Insider_Ownership,,0.0,0.0,28.4
Institutional_Ownership,0.2,0.6,2.1,
Net_Insider_Purchases,0.0,0.0,0.0,28.0
No_of_Employees,16.0,7.0,7.0,8.0
No_of_Institutions,5.0,5.0,9.0,
