AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.0,0.2,3.4,3.4,0.1,0.1,0.2
Institutional_Ownership,9.8,10.3,11.4,11.9,4.9,4.4,0.8
Net_Insider_Purchases,0.0,6.0,-68.0,-109.0,2.0,2.0,6.0
No_of_Employees,55.0,55.0,54.0,54.0,54.0,54.0,50.0
No_of_Institutions,22.0,22.0,25.0,30.0,16.0,15.0,10.0
