AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,92.9,93.8
Net_Insider_Purchases,0.0,0.0
No_of_Employees,0.0,0.0
No_of_Institutions,68.0,64.0
