AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,9.5,9.5,10.8,0.0,0.0
Institutional_Ownership,,,94.2,,81.8
Net_Insider_Purchases,-618.0,-1552.0,-931.0,27537.0,27537.0
No_of_Employees,43.0,25.0,16.0,8.0,8.0
No_of_Institutions,97.0,89.0,76.0,57.0,19.0
