AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,0.0,
Institutional_Ownership,,72.6,55.2
Net_Insider_Purchases,-803.0,-314.0,0.0
No_of_Employees,,,
No_of_Institutions,20.0,21.0,17.0
