AAII_KEY_STATISTICS_DATA,09/30/2022,03/31/2021
Insider_Ownership,,
Institutional_Ownership,14.2,20.0
Net_Insider_Purchases,,
No_of_Employees,3789.0,492.0
No_of_Institutions,49.0,54.0
