AAII_KEY_STATISTICS_DATA,12/31/2020,06/30/2020
Insider_Ownership,5.9,5.9
Institutional_Ownership,28.7,32.3
Net_Insider_Purchases,0.0,0.0
No_of_Employees,23371.0,23371.0
No_of_Institutions,171.0,186.0
