AAII_KEY_STATISTICS_DATA,03/31/2023,09/30/2021,06/30/2021
Insider_Ownership,3.3,3.8,1.5
Institutional_Ownership,40.7,41.8,12.9
Net_Insider_Purchases,111.0,1506.0,2074.0
No_of_Employees,106.0,3.0,3.0
No_of_Institutions,81.0,73.0,58.0
