AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.9,0.9,0.1,0.7,0.7,0.6,0.5,0.6
Institutional_Ownership,78.8,78.2,77.8,80.8,77.6,77.1,74.9,74.4,74.4
Net_Insider_Purchases,-75.0,406.0,556.0,4.0,355.0,417.0,69.0,192.0,336.0
No_of_Employees,3916.0,3886.0,3886.0,3819.0,3819.0,3819.0,3819.0,3768.0,3768.0
No_of_Institutions,494.0,485.0,479.0,451.0,433.0,441.0,438.0,437.0,444.0
