AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,2.5,0.1,2.4,2.6,2.6,,
Institutional_Ownership,90.3,90.8,90.3,91.2,91.4,91.5,87.0,91.2
Net_Insider_Purchases,-51.0,-186.0,-19.0,-641.0,43.0,42.0,0.0,0.0
No_of_Employees,17.0,17.0,560.0,560.0,560.0,560.0,648.0,648.0
No_of_Institutions,609.0,574.0,545.0,534.0,519.0,519.0,496.0,488.0
