AAII_KEY_STATISTICS_DATA,04/30/2023,07/31/2022,01/31/2022,10/31/2021,07/31/2021,01/31/2021,07/31/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institutional_Ownership,65.5,65.5,65.5,65.5,65.5,65.5,65.5
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,91030.0,90978.0,89782.0,89488.0,90833.0,89808.0,95369.0
No_of_Institutions,444.0,444.0,444.0,444.0,444.0,444.0,444.0
