AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,19.7,19.7,19.7,19.7,19.7
Institutional_Ownership,2.1,0.0,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,29.0,29.0,29.0,29.0,29.0
No_of_Institutions,1.0,0.0,0.0,0.0,0.0
