AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,19.0,22.3,22.1,20.1,19.9,21.0,5.0,18.0,19.6
Institutional_Ownership,34.4,34.8,35.2,44.4,36.8,36.8,36.4,34.6,35.8
Net_Insider_Purchases,-36.0,107.0,70.0,24.0,94.0,95.0,-25.0,222.0,435.0
No_of_Employees,263.0,229.0,229.0,232.0,232.0,232.0,232.0,218.0,218.0
No_of_Institutions,50.0,58.0,71.0,71.0,76.0,79.0,75.0,80.0,87.0
