AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,
Institutional_Ownership,0.5,0.5,1.2,0.2
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,55.0,55.0,40.0,40.0
No_of_Institutions,10.0,11.0,12.0,5.0
