AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,12.7,
Institutional_Ownership,0.8,
Net_Insider_Purchases,1498.0,
No_of_Employees,14.0,
No_of_Institutions,6.0,
