AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,19.7,19.7,19.7,19.7,19.7,19.7
Institutional_Ownership,0.1,0.1,0.1,0.1,0.1,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,4071.0,4071.0,3881.0,3881.0,4075.0,4075.0
No_of_Institutions,4.0,4.0,4.0,4.0,3.0,3.0
