AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,,,
Institutional_Ownership,81.6,81.6,81.6,81.6,81.6
Net_Insider_Purchases,,,,,
No_of_Employees,22000.0,23000.0,23000.0,23500.0,23500.0
No_of_Institutions,383.0,383.0,383.0,383.0,383.0
