AAII_KEY_STATISTICS_DATA,03/26/2023,06/26/2022,03/27/2022,09/26/2021,09/30/2020,06/30/2020
Insider_Ownership,8.2,4.4,8.8,9.1,,
Institutional_Ownership,96.3,80.2,70.7,0.0,1.5,1.3
Net_Insider_Purchases,-219.0,-2.0,10943.0,11151.0,0.0,0.0
No_of_Employees,5952.0,4877.0,4877.0,5396.0,1076.0,1076.0
No_of_Institutions,175.0,186.0,151.0,0.0,17.0,15.0
