AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,7.9,8.2,10.7,8.1,8.1,4.0,4.0,8.0,8.0
Institutional_Ownership,78.4,80.1,79.8,75.4,73.6,73.7,71.5,73.1,70.3
Net_Insider_Purchases,65.0,76.0,31.0,18.0,37.0,42.0,41.0,47.0,48.0
No_of_Employees,2375.0,2157.0,2157.0,2254.0,2254.0,2254.0,2254.0,2432.0,2432.0
No_of_Institutions,247.0,247.0,252.0,233.0,233.0,229.0,220.0,207.0,210.0
