AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.4,2.0,0.0,1.2,2.6,2.6,0.9,0.9
Institutional_Ownership,89.8,86.4,86.0,87.5,85.6,85.6,89.5,88.8
Net_Insider_Purchases,-106.0,22.0,-2.0,-2.0,50.0,50.0,-3.0,-4.0
No_of_Employees,6245.0,6245.0,4900.0,4900.0,4900.0,4900.0,4600.0,4600.0
No_of_Institutions,490.0,463.0,413.0,404.0,432.0,424.0,440.0,429.0
