AAII_KEY_STATISTICS_DATA,09/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institutional_Ownership,4.2,4.2,4.9,4.8,4.7,5.1,4.8,4.9
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,349.0,349.0,343.0,343.0,343.0,338.0,338.0,338.0
No_of_Institutions,4.0,4.0,6.0,6.0,9.0,7.0,7.0,8.0
